Iteration,Elapsed Time,Discriminator Loss,Value Loss,Policy Loss,Edit Distance,Best Edit Distance
10,78.80261826515198,1.3502265214920044,710.1444534063339,-1.9939500668551773,1.0,1.0
20,167.6411063671112,1.3283121585845947,75.23223562538624,-1.8760769329965115,0.9952010793436218,0.9952010793436218
30,255.33253574371338,1.348161220550537,44.384128138422966,-2.5786738488823175,0.9925013471094235,0.9925013471094235
40,342.82401275634766,1.4047746658325195,66.58906754851341,-2.3639065409079194,0.9945714431649464,0.9925013471094235
50,430.6361584663391,1.355621576309204,83.80939361453056,-1.7133369091898203,0.9954803760796939,0.9925013471094235
60,518.4278855323792,1.3534703254699707,104.04572814702988,-1.8532471724320203,0.994658891841376,0.9925013471094235
70,606.3564820289612,1.3599933385849,171.41016176342964,-1.3720339806750417,0.9975429598802457,0.9925013471094235
80,694.9477725028992,1.3461931943893433,139.5430510044098,-1.7181805642321706,0.9935522721541157,0.9925013471094235
90,783.8451106548309,1.337458848953247,65.74476571381092,-1.8320699045434594,0.9874079936867548,0.9874079936867548
100,871.8288900852203,1.3161964416503906,44.28332923352718,-1.8680799482390285,0.9911672623605019,0.9874079936867548
110,959.9394588470459,1.3263046741485596,55.2617005109787,-2.757726806215942,0.8946729709678515,0.8946729709678515
120,1047.9194865226746,1.360910177230835,51.43109779059887,-2.6889090528711677,0.6983735434111066,0.6983735434111066
130,1131.5700211524963,1.3501644134521484,56.146601766347885,-1.5736565212719142,0.8360173910758095,0.6983735434111066
140,1217.2636728286743,1.343003749847412,66.50563246756792,-2.197302038781345,0.7540542615638239,0.6983735434111066
150,1302.6715488433838,1.3355594873428345,96.58622479438782,-2.343682747334242,0.7838473799741452,0.6983735434111066
160,1388.9595592021942,1.3277451992034912,73.33951485157013,-2.4348815260455012,0.6489390775651721,0.6489390775651721
170,1473.4446268081665,1.346959114074707,79.62747101485729,-2.091205784585327,0.5694422047501948,0.5694422047501948
180,1557.948284626007,1.3089275360107422,108.0252274274826,-1.998207931406796,0.6695404772608847,0.5694422047501948
190,1644.2365140914917,1.313546895980835,116.71757677197456,-3.0133292111568153,0.702060897313169,0.5694422047501948
200,1730.4015636444092,1.2927734851837158,143.6265425682068,-1.83175109885633,0.6764529842060557,0.5694422047501948
210,1816.071583032608,1.316434383392334,139.83081820607185,-2.6880132127553225,0.7147508107755158,0.5694422047501948
220,1902.4496614933014,1.3455595970153809,75.73287510871887,-2.2234741235151887,0.5240785503623223,0.5240785503623223
230,1986.2736554145813,1.3419982194900513,97.04836931824684,-1.9196869945153594,0.6973791860769284,0.5240785503623223
240,2072.563300848007,1.3335323333740234,57.19137552380562,-1.9318293705582619,0.5757339477670055,0.5240785503623223
250,2156.916056394577,1.3430705070495605,82.5489349514246,-2.4032409572973847,0.6751168415288261,0.5240785503623223
260,2242.7163257598877,1.310549020767212,56.89882092177868,-1.798748405650258,0.6179463518447,0.5240785503623223
270,2327.89905834198,1.3433105945587158,75.35135619342327,-1.9463513041846454,0.6980731453487928,0.5240785503623223
280,2414.2797150611877,1.3097174167633057,90.84809240698814,-1.6165942214429379,0.6450618776037969,0.5240785503623223
290,2498.866858959198,1.3180644512176514,108.33735644817352,-2.190208154730499,0.5895398366261088,0.5240785503623223
300,2583.128343105316,1.3437714576721191,71.74365104734898,-1.9955373629927635,0.505393255406804,0.505393255406804
310,2668.3915827274323,1.333632230758667,77.93985468149185,-2.07914219237864,0.5001815539745268,0.5001815539745268
320,2753.4756512641907,1.3380467891693115,64.03642012178898,-2.253377786837518,0.44743411265088795,0.44743411265088795
330,2837.4254655838013,1.322584867477417,90.8764089345932,-2.166812604293227,0.5054979475422798,0.44743411265088795
340,2922.918365955353,1.3268104791641235,70.41626876592636,-2.0197650408372283,0.47789742454168216,0.44743411265088795
350,3008.3319697380066,1.3169617652893066,75.15577468276024,-2.113776464946568,0.4486954045629529,0.44743411265088795
360,3093.1044049263,1.3117916584014893,96.50499221682549,-2.571008956991136,0.46887756310402284,0.44743411265088795
370,3177.6016540527344,1.3302048444747925,91.05604910850525,-2.364095378667116,0.4099027627772521,0.4099027627772521
380,3261.978063583374,1.3177471160888672,81.10093969106674,-2.190628162585199,0.47530838401469455,0.4099027627772521
390,3346.5261034965515,1.3127360343933105,80.53779944777489,-2.8614293159916997,0.4591399270388466,0.4099027627772521
400,3431.5286729335785,1.29010009765625,162.94713976979256,-2.302494127303362,0.4305733159605095,0.4099027627772521
410,3515.1495349407196,1.3250880241394043,69.94577679038048,-1.903030265122652,0.4648485860081883,0.4099027627772521
420,3599.8610949516296,1.302213430404663,90.24572557210922,-2.375436360016465,0.4287537985167206,0.4099027627772521
430,3684.612724542618,1.2913936376571655,154.011492729187,-2.7865220280364156,0.40189436103672227,0.40189436103672227
440,3768.9496500492096,1.3279716968536377,124.92660090327263,-2.1499385349452496,0.3201418848123511,0.3201418848123511
450,3852.5088346004486,1.3240714073181152,85.00478588044643,-2.901363459415734,0.3926333685526987,0.3201418848123511
460,3935.911111831665,1.34234619140625,75.08368635177612,-2.324927169829607,0.39425796745204755,0.3201418848123511
470,4020.2288262844086,1.3149669170379639,190.4315665960312,-2.749631229788065,0.37352019390430774,0.3201418848123511
480,4103.276370048523,1.3600108623504639,60.54440653324127,-2.205418881960213,0.2775747051577982,0.2775747051577982
490,4187.227321386337,1.3584632873535156,50.68144151568413,-2.3959434889256954,0.42746322914529017,0.2775747051577982
500,4272.127481937408,1.3518297672271729,75.46847680211067,-2.4812833974137902,0.2292173401083955,0.2292173401083955
510,4355.789865970612,1.3594212532043457,64.37654842436314,-1.589372418820858,0.2916541207083702,0.2292173401083955
520,4438.954179763794,1.3392813205718994,104.94291558861732,-2.822435705224052,0.2523557205283513,0.2292173401083955
530,4522.545159339905,1.3566842079162598,38.33693163096905,-2.31536615639925,0.28963513143616304,0.2292173401083955
540,4605.476557970047,1.3708759546279907,52.16708391904831,-2.341878980398178,0.21785437065643087,0.21785437065643087
550,4688.662122011185,1.3729701042175293,49.89453739672899,-1.3893727101385593,0.24265155330219923,0.21785437065643087
560,4772.338384389877,1.3391799926757812,85.49744740128517,-2.0126249762251973,0.41104857513603826,0.21785437065643087
570,4856.926318407059,1.281266450881958,209.25954258441925,-2.500129137188196,0.3783089078219346,0.21785437065643087
580,4941.346937656403,1.313364028930664,101.94969898462296,-2.243994999676943,0.2473127336247012,0.21785437065643087
590,5025.005592346191,1.3516327142715454,60.05933281779289,-2.5213948134332895,0.3317575297366607,0.21785437065643087
600,5109.383398532867,1.2907140254974365,166.22944682836533,-2.9237865395843983,0.4341576553701435,0.21785437065643087
610,5192.825442790985,1.3262392282485962,141.90200480818748,-1.8174013462848961,0.22502909660304526,0.21785437065643087
620,5276.056263208389,1.3290975093841553,118.96012350916862,-2.872962729074061,0.37478760002306516,0.21785437065643087
630,5360.07728600502,1.3502018451690674,68.45652011036873,-2.0916894036345184,0.19195041294087967,0.19195041294087967
640,5443.613055944443,1.332700490951538,84.70507760345936,-2.077828062698245,0.30188755671870393,0.19195041294087967
650,5527.451191186905,1.3281517028808594,134.20419865846634,-1.9596040099859238,0.2975171873339438,0.19195041294087967
660,5611.083323478699,1.3443918228149414,49.65705445408821,-1.7229724181815982,0.29591529326125426,0.19195041294087967
670,5695.05873131752,1.304366111755371,93.17466071248055,-2.349908852018416,0.26855104158168625,0.19195041294087967
680,5778.245297670364,1.3298883438110352,67.35417257249355,-2.3875091415829957,0.3226873874854265,0.19195041294087967
690,5862.268305063248,1.3083255290985107,71.90093713998795,-2.466958731878549,0.2621573533684884,0.19195041294087967
700,5945.505044221878,1.3103137016296387,108.4739762544632,-1.863648705650121,0.2576226284359932,0.19195041294087967
710,6028.4025712013245,1.3431905508041382,76.812912940979,-2.2383267963305116,0.3469730963775568,0.19195041294087967
720,6112.188317060471,1.3080108165740967,96.52591878175735,-2.330535368062556,0.277144704657102,0.19195041294087967
730,6195.303329706192,1.3245174884796143,84.0930635780096,-2.4556381632573903,0.28929625935418257,0.19195041294087967
740,6278.8184406757355,1.3309848308563232,63.2198426425457,-2.5186541145667434,0.2442076270116094,0.19195041294087967
750,6361.868125200272,1.3467239141464233,41.80210663378239,-3.3397068651393056,0.2022678003845053,0.19195041294087967
760,6444.887577056885,1.3219778537750244,97.52342690527439,-1.806605342309922,0.2788039972337516,0.19195041294087967
770,6529.0989809036255,1.3163542747497559,104.09772995114326,-1.8505086097866297,0.2568547927612812,0.19195041294087967
780,6611.948246479034,1.309514045715332,167.55158746242523,-2.9228730807080865,0.34114908993649745,0.19195041294087967
790,6695.474807024002,1.3253202438354492,51.22474919259548,-2.1975921941921115,0.2464624552650314,0.19195041294087967
