u,v,name,highway,oneway,length,lanes,bridge,ref,junction,maxspeed,tunnel,access,id,cnt,n_id,time_step,speed
95663375,95663504,Βίκτωρος Ουγκώ,residential,True,13.415,,,,,,,,,,6,5,0.0
95663375,95663504,Βίκτωρος Ουγκώ,residential,True,13.415,,,,,,,,,,6,6,0.0
95663375,95663504,Βίκτωρος Ουγκώ,residential,True,13.415,,,,,,,,,,6,7,0.0
95663375,95663504,Βίκτωρος Ουγκώ,residential,True,13.415,,,,,,,,,,6,8,0.4621159826471443
95663375,95663504,Βίκτωρος Ουγκώ,residential,True,13.415,,,,,,,,,,6,9,0.0
95663375,844627879,Μάρνη,secondary,False,33.934,4,,,,,,,,,7,0,0.0
95663375,844627879,Μάρνη,secondary,False,33.934,4,,,,,,,,,7,1,0.0
95663375,844627879,Μάρνη,secondary,False,33.934,4,,,,,,,,,7,2,0.15578599139046342
95663375,844627879,Μάρνη,secondary,False,33.934,4,,,,,,,,,7,3,0.26256446344308904
95663375,844627879,Μάρνη,secondary,False,33.934,4,,,,,,,,,7,4,0.27974880556937953
95663375,844627879,Μάρνη,secondary,False,33.934,4,,,,,,,,,7,5,0.2471679578259711
95663375,844627879,Μάρνη,secondary,False,33.934,4,,,,,,,,,7,6,0.22905206466847136
95663375,844627879,Μάρνη,secondary,False,33.934,4,,,,,,,,,7,7,0.23371924818097806
95663375,844627879,Μάρνη,secondary,False,33.934,4,,,,,,,,,7,8,0.15562572548748158
95663375,844627879,Μάρνη,secondary,False,33.934,4,,,,,,,,,7,9,0.09486937747564134
95663375,6693568141,Μάρνη,secondary,False,26.566000000000003,4,,,,,,,,,8,0,0.0
95663375,6693568141,Μάρνη,secondary,False,26.566000000000003,4,,,,,,,,,8,1,0.0
95663375,6693568141,Μάρνη,secondary,False,26.566000000000003,4,,,,,,,,,8,2,0.0
95663375,6693568141,Μάρνη,secondary,False,26.566000000000003,4,,,,,,,,,8,3,0.6465232569036489
95663375,6693568141,Μάρνη,secondary,False,26.566000000000003,4,,,,,,,,,8,4,0.5453084545341759
95663375,6693568141,Μάρνη,secondary,False,26.566000000000003,4,,,,,,,,,8,5,0.5936834039420188
95663375,6693568141,Μάρνη,secondary,False,26.566000000000003,4,,,,,,,,,8,6,0.608344687486075
95663375,6693568141,Μάρνη,secondary,False,26.566000000000003,4,,,,,,,,,8,7,0.7371969669182172
95663375,6693568141,Μάρνη,secondary,False,26.566000000000003,4,,,,,,,,,8,8,0.6597422117133227
95663375,6693568141,Μάρνη,secondary,False,26.566000000000003,4,,,,,,,,,8,9,0.8172397732657822
95663376,95663377,Μενάνδρου,tertiary,True,63.617,2,,,,,,,,,9,0,0.0
95663376,95663377,Μενάνδρου,tertiary,True,63.617,2,,,,,,,,,9,1,0.0
95663376,95663377,Μενάνδρου,tertiary,True,63.617,2,,,,,,,,,9,2,0.0
95663376,95663377,Μενάνδρου,tertiary,True,63.617,2,,,,,,,,,9,3,0.2515255611576977
95663376,95663377,Μενάνδρου,tertiary,True,63.617,2,,,,,,,,,9,4,0.28355336260729436
95663376,95663377,Μενάνδρου,tertiary,True,63.617,2,,,,,,,,,9,5,0.32977027914354656
95663376,95663377,Μενάνδρου,tertiary,True,63.617,2,,,,,,,,,9,6,0.20325233842542967
95663376,95663377,Μενάνδρου,tertiary,True,63.617,2,,,,,,,,,9,7,0.2053691300951189
