u,v,name,highway,oneway,length,lanes,bridge,ref,junction,maxspeed,tunnel,access,id,cnt,n_id,time_step,speed
95663375,844627879,Μάρνη,secondary,False,33.934,4,,,,,,,,,7,12,0.5080214659187448
95663375,844627879,Μάρνη,secondary,False,33.934,4,,,,,,,,,7,13,0.44324460158437823
95663375,844627879,Μάρνη,secondary,False,33.934,4,,,,,,,,,7,14,0.45501887826660853
95663375,844627879,Μάρνη,secondary,False,33.934,4,,,,,,,,,7,15,0.4823837487613765
95663375,844627879,Μάρνη,secondary,False,33.934,4,,,,,,,,,7,16,0.0
95663375,844627879,Μάρνη,secondary,False,33.934,4,,,,,,,,,7,17,0.0
95663375,844627879,Μάρνη,secondary,False,33.934,4,,,,,,,,,7,18,0.0
95663375,6693568141,Μάρνη,secondary,False,26.566000000000003,4,,,,,,,,,8,10,0.7168249887503019
95663375,6693568141,Μάρνη,secondary,False,26.566000000000003,4,,,,,,,,,8,11,0.6498718784107924
95663375,6693568141,Μάρνη,secondary,False,26.566000000000003,4,,,,,,,,,8,12,0.6365245292353898
95663375,6693568141,Μάρνη,secondary,False,26.566000000000003,4,,,,,,,,,8,13,0.7064415112867859
95663375,6693568141,Μάρνη,secondary,False,26.566000000000003,4,,,,,,,,,8,14,0.679913796469274
95663375,6693568141,Μάρνη,secondary,False,26.566000000000003,4,,,,,,,,,8,15,0.6530485375191037
95663375,6693568141,Μάρνη,secondary,False,26.566000000000003,4,,,,,,,,,8,16,0.39534478919784904
95663375,6693568141,Μάρνη,secondary,False,26.566000000000003,4,,,,,,,,,8,17,0.0
95663375,6693568141,Μάρνη,secondary,False,26.566000000000003,4,,,,,,,,,8,18,0.0
95663376,95663377,Μενάνδρου,tertiary,True,63.617,2,,,,,,,,,9,10,0.0
95663376,95663377,Μενάνδρου,tertiary,True,63.617,2,,,,,,,,,9,11,0.39992131504748835
95663376,95663377,Μενάνδρου,tertiary,True,63.617,2,,,,,,,,,9,12,0.2296665316406908
95663376,95663377,Μενάνδρου,tertiary,True,63.617,2,,,,,,,,,9,13,0.0
95663376,95663377,Μενάνδρου,tertiary,True,63.617,2,,,,,,,,,9,14,0.3509762395445456
95663376,95663377,Μενάνδρου,tertiary,True,63.617,2,,,,,,,,,9,15,0.2972554825387179
95663376,95663377,Μενάνδρου,tertiary,True,63.617,2,,,,,,,,,9,16,0.38305002518185166
95663376,95663377,Μενάνδρου,tertiary,True,63.617,2,,,,,,,,,9,17,0.0
95663376,95663377,Μενάνδρου,tertiary,True,63.617,2,,,,,,,,,9,18,0.0
95663376,95663493,Βερανζέρου,residential,True,65.814,,,,,,,,,,10,10,0.0
95663376,95663493,Βερανζέρου,residential,True,65.814,,,,,,,,,,10,11,0.14161016476009872
95663376,95663493,Βερανζέρου,residential,True,65.814,,,,,,,,,,10,12,0.0
95663376,95663493,Βερανζέρου,residential,True,65.814,,,,,,,,,,10,13,0.07663411143428835
95663376,95663493,Βερανζέρου,residential,True,65.814,,,,,,,,,,10,14,0.0
95663376,95663493,Βερανζέρου,residential,True,65.814,,,,,,,,,,10,15,0.44010310905860806
95663376,95663493,Βερανζέρου,residential,True,65.814,,,,,,,,,,10,16,0.5617135092010433
95663376,95663493,Βερανζέρου,residential,True,65.814,,,,,,,,,,10,17,0.0
95663376,95663493,Βερανζέρου,residential,True,65.814,,,,,,,,,,10,18,0.0
95663377,11256819883,Μενάνδρου,tertiary,True,51.996,2,,,,,,,,,11,10,0.0
95663377,11256819883,Μενάνδρου,tertiary,True,51.996,2,,,,,,,,,11,11,0.0
95663377,11256819883,Μενάνδρου,tertiary,True,51.996,2,,,,,,,,,11,12,0.0
95663377,11256819883,Μενάνδρου,tertiary,True,51.996,2,,,,,,,,,11,13,0.0
95663377,11256819883,Μενάνδρου,tertiary,True,51.996,2,,,,,,,,,11,14,0.0
95663377,11256819883,Μενάνδρου,tertiary,True,51.996,2,,,,,,,,,11,15,0.0
95663377,11256819883,Μενάνδρου,tertiary,True,51.996,2,,,,,,,,,11,16,0.0
95663377,11256819883,Μενάνδρου,tertiary,True,51.996,2,,,,,,,,,11,17,0.0
95663377,11256819883,Μενάνδρου,tertiary,True,51.996,2,,,,,,,,,11,18,0.0
95663377,95663386,Σατωβριάνδου,residential,True,112.79,,,,,,,,,,12,10,0.0
95663377,95663386,Σατωβριάνδου,residential,True,112.79,,,,,,,,,,12,11,0.0
95663377,95663386,Σατωβριάνδου,residential,True,112.79,,,,,,,,,,12,12,0.0
95663377,95663386,Σατωβριάνδου,residential,True,112.79,,,,,,,,,,12,13,0.0
95663377,95663386,Σατωβριάνδου,residential,True,112.79,,,,,,,,,,12,14,0.0
95663377,95663386,Σατωβριάνδου,residential,True,112.79,,,,,,,,,,12,15,0.0
95663377,95663386,Σατωβριάνδου,residential,True,112.79,,,,,,,,,,12,16,0.0
95663377,95663386,Σατωβριάνδου,residential,True,112.79,,,,,,,,,,12,17,0.0
95663377,95663386,Σατωβριάνδου,residential,True,112.79,,,,,,,,,,12,18,0.0
